Age,Gender,Job_Role,Stress_Level,Hours_Worked_Per_Week,Mental_Health_Condition,Region,Work_Location
60,Non-binary,Marketing,High,41,Burnout,North America,Remote
53,Prefer not to say,Designer,High,27,Burnout,South America,Remote
37,Female,Software Engineer,Medium,47,Burnout,Europe,Remote
58,Female,Marketing,High,41,Burnout,South America,Onsite
45,Non-binary,Project Manager,Low,33,Anxiety,North America,Remote
37,Female,Marketing,High,35,Anxiety,Oceania,Remote
22,Male,Marketing,High,60,Depression,Europe,Remote
48,Prefer not to say,Project Manager,Medium,28,Depression,Africa,Remote
41,Non-binary,Data Scientist,Low,22,Anxiety,Oceania,Onsite
30,Non-binary,Designer,Medium,24,Depression,North America,Hybrid
37,Female,HR,Low,22,Depression,Africa,Hybrid
45,Male,Project Manager,Medium,37,Depression,Europe,Remote
58,Prefer not to say,Marketing,Medium,32,Burnout,Africa,Hybrid
29,Prefer not to say,Software Engineer,High,51,Anxiety,Africa,Onsite
35,Male,Software Engineer,High,60,Anxiety,South America,Remote
22,Prefer not to say,Software Engineer,High,27,Depression,Africa,Onsite
44,Prefer not to say,Software Engineer,Medium,44,Anxiety,South America,Hybrid
42,Male,Project Manager,Medium,58,Depression,North America,Remote
30,Non-binary,Data Scientist,High,27,Depression,Africa,Hybrid
28,Non-binary,Project Manager,Medium,22,Burnout,North America,Remote
55,Male,Project Manager,Medium,50,Depression,South America,Onsite
42,Male,HR,High,39,Anxiety,Africa,Onsite
27,Male,Software Engineer,Low,36,Anxiety,Africa,Remote
58,Male,Sales,High,60,Depression,Oceania,Hybrid
35,Non-binary,Marketing,High,55,Burnout,Europe,Onsite
22,Female,Data Scientist,Low,56,Burnout,Oceania,Onsite
30,Female,Software Engineer,Low,54,Burnout,Asia,Hybrid
47,Female,Software Engineer,High,23,Anxiety,Oceania,Hybrid
54,Male,Software Engineer,High,46,Depression,South America,Remote
47,Female,Project Manager,High,46,Depression,South America,Hybrid
52,Male,Designer,Medium,59,Anxiety,South America,Remote
32,Prefer not to say,HR,Medium,42,Anxiety,Africa,Hybrid
33,Female,Data Scientist,High,55,Burnout,Africa,Remote
35,Non-binary,Sales,High,37,Anxiety,Africa,Onsite
60,Prefer not to say,HR,Medium,31,Anxiety,South America,Onsite
40,Prefer not to say,Sales,Medium,46,Anxiety,South America,Onsite
36,Female,Software Engineer,High,43,Anxiety,Asia,Remote
33,Female,Data Scientist,Low,47,Depression,Oceania,Onsite
51,Male,Marketing,High,27,Depression,South America,Hybrid
40,Non-binary,Data Scientist,Medium,49,Depression,Africa,Hybrid
26,Male,Designer,High,42,Burnout,Oceania,Onsite
39,Prefer not to say,Data Scientist,Medium,59,Anxiety,Europe,Hybrid
30,Non-binary,HR,Medium,49,Depression,Europe,Hybrid
41,Non-binary,Designer,Low,28,Burnout,Oceania,Onsite
47,Non-binary,HR,Low,56,Anxiety,Africa,Onsite
48,Female,Designer,Low,42,Depression,South America,Onsite
37,Male,Sales,High,22,Depression,Oceania,Hybrid
37,Prefer not to say,HR,Medium,38,Burnout,South America,Onsite
49,Female,Designer,Medium,47,Burnout,South America,Remote
52,Female,Data Scientist,High,42,Burnout,Europe,Remote
34,Non-binary,HR,High,41,Anxiety,Europe,Hybrid
26,Female,Marketing,Medium,51,Burnout,South America,Onsite
39,Female,Data Scientist,Medium,53,Burnout,Africa,Onsite
50,Non-binary,Marketing,Low,27,Depression,Oceania,Hybrid
53,Female,HR,Low,46,Anxiety,North America,Onsite
40,Non-binary,Designer,Medium,48,Anxiety,North America,Onsite
24,Male,Data Scientist,Medium,21,Depression,Asia,Remote
33,Female,Project Manager,Medium,25,Burnout,Europe,Hybrid
32,Non-binary,Designer,Medium,23,Anxiety,Oceania,Hybrid
40,Prefer not to say,Sales,Low,59,Burnout,Africa,Hybrid
39,Non-binary,Project Manager,Low,49,Anxiety,Asia,Onsite
59,Prefer not to say,Project Manager,High,37,Anxiety,Europe,Onsite
53,Non-binary,Designer,Low,54,Anxiety,Africa,Hybrid
34,Non-binary,Data Scientist,High,27,Burnout,Oceania,Remote
58,Male,Data Scientist,High,51,Burnout,Oceania,Hybrid
40,Prefer not to say,Marketing,Low,46,Burnout,North America,Remote
49,Male,Marketing,Medium,31,Anxiety,Oceania,Hybrid
42,Prefer not to say,Data Scientist,Low,22,Depression,North America,Remote
22,Male,Software Engineer,Medium,31,Anxiety,North America,Onsite
51,Male,Marketing,Low,49,Burnout,Africa,Onsite
34,Female,HR,Medium,52,Anxiety,Oceania,Remote
56,Prefer not to say,Data Scientist,Low,30,Depression,Europe,Remote
59,Prefer not to say,Designer,Medium,54,Depression,Asia,Hybrid
49,Male,Designer,Medium,49,Anxiety,South America,Onsite
33,Non-binary,Project Manager,Medium,47,Burnout,Oceania,Remote
52,Female,Marketing,High,22,Burnout,Asia,Remote
52,Prefer not to say,Software Engineer,Medium,39,Depression,Europe,Hybrid
24,Non-binary,Data Scientist,Low,35,Depression,South America,Onsite
50,Male,Sales,High,58,Anxiety,South America,Onsite
56,Non-binary,Marketing,Low,36,Anxiety,Africa,Hybrid
33,Female,Marketing,Medium,28,Anxiety,South America,Onsite
23,Male,Software Engineer,Medium,30,Depression,Oceania,Onsite
48,Prefer not to say,Designer,Medium,43,Burnout,Europe,Onsite
31,Female,Marketing,Medium,26,Burnout,Europe,Hybrid
52,Non-binary,Data Scientist,Medium,21,Depression,Asia,Hybrid
51,Male,Data Scientist,Low,52,Anxiety,North America,Hybrid
43,Male,Data Scientist,High,52,Burnout,Africa,Onsite
53,Male,Designer,High,24,Depression,South America,Remote
36,Male,HR,Low,38,Anxiety,South America,Onsite
28,Male,Data Scientist,High,56,Depression,Asia,Hybrid
35,Male,Sales,Low,42,Anxiety,Europe,Onsite
55,Male,Sales,High,57,Burnout,South America,Hybrid
32,Male,Project Manager,High,26,Depression,Asia,Onsite
22,Male,Marketing,Medium,46,Anxiety,Asia,Onsite
34,Male,Software Engineer,Medium,26,Depression,Oceania,Onsite
29,Prefer not to say,Project Manager,High,32,Burnout,Oceania,Remote
31,Female,Data Scientist,Medium,46,Anxiety,Oceania,Hybrid
49,Prefer not to say,Sales,High,31,Burnout,Europe,Onsite
25,Prefer not to say,Sales,Medium,38,Anxiety,Africa,Hybrid
47,Female,HR,High,30,Anxiety,Asia,Hybrid
25,Male,Software Engineer,Medium,35,Anxiety,Europe,Hybrid
48,Prefer not to say,HR,Low,28,Burnout,Europe,Remote
44,Non-binary,HR,High,45,Burnout,Oceania,Hybrid
53,Female,Designer,Medium,36,Burnout,North America,Remote
36,Female,Data Scientist,Low,34,Burnout,Asia,Remote
40,Female,Software Engineer,High,20,Depression,Europe,Remote
33,Male,Data Scientist,Low,37,Burnout,Asia,Remote
43,Male,Designer,High,36,Anxiety,Europe,Hybrid
53,Female,Designer,Low,35,Anxiety,Europe,Onsite
27,Female,Sales,Low,50,Anxiety,North America,Hybrid
42,Non-binary,Sales,High,57,Burnout,North America,Hybrid
46,Male,HR,Medium,59,Depression,Africa,Onsite
47,Female,Designer,Medium,44,Anxiety,South America,Hybrid
34,Male,HR,Medium,55,Burnout,South America,Hybrid
50,Male,Data Scientist,Low,45,Burnout,North America,Remote
28,Male,Software Engineer,Medium,53,Anxiety,South America,Onsite
45,Non-binary,Sales,High,24,Depression,Europe,Hybrid
35,Male,Sales,Medium,37,Anxiety,Asia,Hybrid
32,Prefer not to say,Project Manager,Medium,55,Depression,Oceania,Onsite
45,Female,Software Engineer,High,29,Burnout,North America,Onsite
22,Male,Project Manager,High,42,Anxiety,Oceania,Remote
44,Prefer not to say,Marketing,Low,35,Anxiety,South America,Hybrid
54,Female,Project Manager,High,26,Anxiety,Oceania,Onsite
35,Female,Data Scientist,High,35,Anxiety,Europe,Remote
35,Non-binary,Designer,Low,28,Depression,Asia,Remote
51,Non-binary,Data Scientist,High,47,Burnout,Oceania,Onsite
41,Non-binary,Marketing,Medium,52,Anxiety,South America,Onsite
26,Non-binary,Software Engineer,Medium,55,Anxiety,Africa,Hybrid
29,Male,Marketing,Medium,26,Burnout,Africa,Remote
39,Male,Sales,Low,26,Burnout,Asia,Hybrid
29,Male,Software Engineer,Low,36,Depression,Europe,Hybrid
48,Non-binary,Designer,Medium,55,Depression,South America,Onsite
22,Non-binary,Sales,Low,46,Anxiety,Europe,Hybrid
38,Female,Project Manager,Low,21,Burnout,Asia,Hybrid
34,Male,Data Scientist,Medium,47,Depression,Europe,Remote
36,Female,Data Scientist,Low,33,Anxiety,Oceania,Hybrid
41,Female,Project Manager,Low,47,Burnout,Oceania,Onsite
42,Prefer not to say,Sales,Low,37,Burnout,Africa,Onsite
22,Male,Sales,Medium,28,Anxiety,South America,Hybrid
48,Male,HR,Medium,31,Depression,Africa,Hybrid
22,Prefer not to say,Sales,High,50,Depression,North America,Remote
58,Male,HR,Low,59,Burnout,Oceania,Hybrid
37,Male,Data Scientist,High,53,Anxiety,Oceania,Hybrid
47,Female,Designer,Low,45,Burnout,Europe,Onsite
40,Prefer not to say,Sales,Low,46,Depression,South America,Remote
54,Prefer not to say,Sales,Low,50,Anxiety,Oceania,Onsite
34,Female,Project Manager,Medium,21,Depression,North America,Hybrid
49,Female,Software Engineer,Medium,40,Anxiety,Africa,Remote
53,Female,Data Scientist,High,32,Anxiety,Africa,Remote
38,Male,Designer,High,54,Depression,Oceania,Remote
47,Non-binary,Data Scientist,Low,30,Anxiety,South America,Hybrid
54,Non-binary,Sales,Low,33,Anxiety,Africa,Onsite
22,Non-binary,Project Manager,High,23,Burnout,Oceania,Hybrid
47,Male,HR,High,38,Depression,Europe,Onsite
58,Prefer not to say,Designer,Medium,23,Depression,Asia,Remote
24,Prefer not to say,Software Engineer,High,42,Anxiety,Oceania,Onsite
38,Female,Software Engineer,High,26,Burnout,Africa,Hybrid
27,Male,Software Engineer,Low,60,Burnout,Oceania,Remote
46,Female,Data Scientist,Low,28,Depression,Europe,Remote
57,Female,Software Engineer,Medium,60,Burnout,Oceania,Remote
36,Male,Designer,Low,50,Depression,Asia,Onsite
31,Female,Project Manager,High,44,Anxiety,Europe,Onsite
58,Non-binary,HR,Medium,23,Depression,Oceania,Remote
23,Non-binary,HR,Low,56,Burnout,Oceania,Onsite
31,Non-binary,Designer,Medium,42,Burnout,Oceania,Remote
36,Non-binary,Software Engineer,Low,51,Depression,North America,Remote
48,Female,Project Manager,Low,52,Anxiety,Asia,Hybrid
23,Female,Designer,Low,49,Burnout,Africa,Hybrid
47,Male,HR,Medium,50,Depression,Africa,Onsite
25,Male,Marketing,High,57,Depression,Europe,Onsite
45,Prefer not to say,HR,High,55,Depression,Africa,Hybrid
58,Female,Designer,Medium,24,Anxiety,Oceania,Hybrid
58,Prefer not to say,Designer,Low,58,Anxiety,North America,Remote
55,Prefer not to say,Designer,High,41,Depression,Africa,Onsite
28,Female,Data Scientist,Low,54,Burnout,South America,Remote
31,Non-binary,Data Scientist,Medium,27,Burnout,Asia,Hybrid
47,Female,HR,High,57,Anxiety,South America,Remote
48,Prefer not to say,Designer,Low,49,Depression,Africa,Onsite
23,Female,Data Scientist,High,60,Anxiety,Asia,Onsite
31,Male,Data Scientist,High,44,Anxiety,Asia,Remote
27,Non-binary,Sales,Medium,54,Burnout,Europe,Hybrid
55,Non-binary,Marketing,High,58,Burnout,Africa,Remote
26,Non-binary,Sales,Low,43,Anxiety,North America,Hybrid
45,Male,HR,Low,45,Depression,Europe,Onsite
30,Male,Software Engineer,Medium,52,Depression,Asia,Hybrid
31,Female,Marketing,High,29,Anxiety,Africa,Remote
30,Female,Marketing,High,54,Burnout,Europe,Remote
22,Non-binary,Project Manager,High,50,Anxiety,Africa,Remote
23,Female,Software Engineer,High,47,Depression,Asia,Hybrid
60,Female,HR,High,31,Burnout,Europe,Onsite
44,Prefer not to say,Project Manager,Medium,23,Depression,Oceania,Remote
31,Prefer not to say,Data Scientist,High,35,Anxiety,Asia,Hybrid
50,Prefer not to say,HR,High,51,Burnout,Africa,Hybrid
49,Male,Sales,High,30,Burnout,Asia,Onsite
32,Male,Project Manager,Low,30,Anxiety,Oceania,Onsite
26,Female,Project Manager,Low,32,Depression,North America,Remote
23,Non-binary,Software Engineer,Medium,43,Anxiety,South America,Onsite
30,Non-binary,Software Engineer,Low,23,Anxiety,Europe,Remote
48,Non-binary,Marketing,Medium,22,Burnout,Oceania,Hybrid
56,Prefer not to say,Project Manager,Medium,32,Burnout,Oceania,Hybrid
35,Prefer not to say,HR,High,56,Anxiety,North America,Onsite
57,Prefer not to say,Project Manager,High,46,Depression,North America,Remote
37,Male,Sales,Medium,58,Depression,Asia,Hybrid
60,Female,HR,Low,52,Burnout,North America,Onsite
53,Non-binary,Data Scientist,High,55,Anxiety,South America,Onsite
25,Female,Software Engineer,High,57,Depression,Africa,Hybrid
32,Prefer not to say,Data Scientist,Low,33,Burnout,North America,Onsite
38,Prefer not to say,HR,Medium,33,Burnout,Europe,Onsite
37,Non-binary,Project Manager,High,31,Anxiety,South America,Hybrid
33,Male,Designer,Low,60,Burnout,Africa,Onsite
51,Non-binary,Data Scientist,Medium,46,Burnout,North America,Hybrid
29,Female,HR,Medium,51,Depression,South America,Hybrid
46,Prefer not to say,Designer,High,33,Anxiety,Europe,Hybrid
24,Male,Project Manager,High,23,Anxiety,Asia,Onsite
55,Prefer not to say,Data Scientist,Low,31,Depression,Asia,Remote
22,Female,Software Engineer,Medium,39,Anxiety,Europe,Remote
39,Male,Designer,High,30,Burnout,Oceania,Hybrid
38,Prefer not to say,HR,Low,24,Anxiety,North America,Onsite
36,Male,Designer,High,30,Anxiety,Africa,Remote
37,Female,Designer,Medium,28,Burnout,Asia,Onsite
48,Male,Software Engineer,Medium,20,Depression,South America,Onsite
45,Male,Marketing,Medium,39,Anxiety,South America,Remote
49,Non-binary,Data Scientist,Low,22,Depression,Africa,Remote
51,Male,Designer,High,36,Anxiety,South America,Remote
33,Non-binary,Designer,High,43,Anxiety,Europe,Hybrid
53,Non-binary,Data Scientist,Low,40,Anxiety,Oceania,Onsite
31,Non-binary,Project Manager,High,40,Burnout,Oceania,Remote
51,Prefer not to say,Project Manager,Medium,35,Depression,Europe,Remote
36,Male,Designer,Medium,22,Burnout,Europe,Remote
25,Prefer not to say,Designer,High,26,Depression,North America,Remote
48,Male,Marketing,High,34,Anxiety,Europe,Remote
31,Non-binary,Data Scientist,High,31,Depression,Africa,Onsite
32,Prefer not to say,Data Scientist,High,52,Burnout,South America,Onsite
53,Non-binary,Project Manager,High,21,Burnout,Asia,Remote
53,Female,Sales,High,40,Burnout,Asia,Hybrid
37,Male,Marketing,Medium,55,Anxiety,South America,Remote
57,Non-binary,Project Manager,High,53,Anxiety,Asia,Onsite
58,Female,Sales,High,38,Anxiety,Asia,Remote
55,Prefer not to say,Designer,Low,55,Burnout,North America,Remote
33,Non-binary,Designer,High,33,Burnout,South America,Onsite
40,Non-binary,Sales,High,37,Burnout,North America,Hybrid
48,Female,Marketing,Low,54,Depression,North America,Hybrid
60,Male,HR,Low,31,Anxiety,Europe,Hybrid
60,Male,Marketing,Medium,46,Burnout,Asia,Hybrid
42,Female,Software Engineer,Low,21,Depression,Africa,Hybrid
59,Female,Designer,Low,56,Depression,Oceania,Onsite
28,Female,Designer,High,21,Burnout,South America,Hybrid
46,Female,Marketing,High,31,Burnout,Oceania,Onsite
39,Non-binary,Project Manager,Low,43,Anxiety,North America,Remote
53,Female,Data Scientist,High,47,Anxiety,Asia,Onsite
53,Male,Designer,Low,31,Depression,Europe,Remote
23,Male,Sales,Medium,45,Depression,Africa,Remote
41,Male,Project Manager,Medium,27,Depression,South America,Hybrid
49,Prefer not to say,Sales,High,34,Anxiety,Africa,Remote
48,Female,Marketing,Medium,50,Anxiety,Oceania,Onsite
33,Male,Software Engineer,Medium,37,Depression,Europe,Onsite
39,Non-binary,Project Manager,Low,23,Depression,Oceania,Remote
52,Non-binary,Data Scientist,Low,27,Burnout,Asia,Hybrid
54,Female,Software Engineer,Low,27,Burnout,Asia,Hybrid
31,Prefer not to say,Data Scientist,Low,50,Burnout,Asia,Hybrid
52,Female,Data Scientist,Medium,57,Depression,Europe,Remote
51,Prefer not to say,Sales,High,32,Burnout,Europe,Hybrid
33,Male,Marketing,Low,57,Burnout,Europe,Hybrid
43,Non-binary,Sales,Medium,35,Depression,Europe,Onsite
39,Prefer not to say,Sales,High,35,Anxiety,Africa,Onsite
56,Female,Designer,High,46,Depression,Asia,Hybrid
35,Female,Data Scientist,Low,41,Depression,South America,Hybrid
37,Female,Project Manager,High,53,Anxiety,Europe,Hybrid
50,Prefer not to say,Data Scientist,Low,59,Burnout,Oceania,Hybrid
57,Prefer not to say,Designer,High,57,Anxiety,South America,Remote
45,Male,HR,Low,43,Depression,Europe,Onsite
22,Prefer not to say,HR,High,49,Burnout,Africa,Remote
55,Female,HR,High,40,Anxiety,Europe,Remote
59,Prefer not to say,HR,High,60,Anxiety,South America,Hybrid
44,Male,Data Scientist,Low,29,Anxiety,Africa,Onsite
22,Male,Sales,High,47,Depression,Africa,Remote
23,Prefer not to say,Data Scientist,Low,38,Anxiety,South America,Hybrid
22,Female,HR,High,51,Burnout,North America,Hybrid
34,Female,HR,Medium,23,Depression,South America,Onsite
51,Female,Software Engineer,High,53,Burnout,North America,Hybrid
35,Non-binary,HR,Low,42,Depression,Oceania,Onsite
58,Prefer not to say,Sales,Medium,30,Depression,Oceania,Hybrid
51,Prefer not to say,Designer,Medium,36,Burnout,Oceania,Onsite
32,Male,Software Engineer,Medium,33,Anxiety,Africa,Onsite
39,Female,Marketing,Low,57,Depression,Europe,Remote
55,Male,Data Scientist,Low,41,Anxiety,Asia,Hybrid
60,Non-binary,Sales,High,55,Depression,Oceania,Hybrid
33,Male,Software Engineer,High,23,Anxiety,North America,Onsite
50,Female,Project Manager,High,53,Depression,Oceania,Onsite
40,Female,HR,Low,26,Depression,Africa,Remote
42,Female,Designer,High,32,Depression,South America,Hybrid
22,Prefer not to say,HR,Low,29,Burnout,Africa,Remote
30,Male,Sales,Low,53,Anxiety,North America,Remote
30,Female,HR,Medium,33,Anxiety,Europe,Remote
54,Male,Sales,Low,44,Anxiety,North America,Remote
55,Male,Project Manager,High,41,Burnout,Europe,Onsite
32,Prefer not to say,Project Manager,Medium,38,Burnout,Asia,Remote
59,Female,Sales,Medium,40,Depression,North America,Remote
59,Non-binary,Marketing,High,21,Burnout,Africa,Onsite
29,Male,Project Manager,High,49,Anxiety,Oceania,Hybrid
35,Prefer not to say,Project Manager,High,57,Burnout,South America,Remote
57,Female,Sales,High,32,Depression,Africa,Onsite
47,Prefer not to say,Designer,High,52,Depression,South America,Onsite
40,Male,Project Manager,Medium,44,Burnout,Oceania,Remote
22,Non-binary,Designer,High,33,Depression,Oceania,Onsite
25,Male,Project Manager,Medium,20,Anxiety,Africa,Remote
41,Female,Software Engineer,High,31,Anxiety,Asia,Onsite
54,Non-binary,Designer,Low,44,Burnout,South America,Remote
60,Non-binary,HR,High,39,Anxiety,Oceania,Onsite
34,Non-binary,Project Manager,High,57,Depression,Oceania,Onsite
50,Male,Software Engineer,Low,45,Burnout,Oceania,Remote
57,Female,Sales,Low,29,Depression,Europe,Remote
56,Male,Sales,Medium,47,Depression,Oceania,Onsite
47,Non-binary,Data Scientist,High,25,Anxiety,North America,Onsite
35,Male,Software Engineer,High,23,Burnout,Europe,Onsite
24,Male,HR,High,44,Burnout,Africa,Hybrid
36,Female,HR,High,21,Anxiety,Asia,Onsite
46,Non-binary,Sales,Medium,42,Depression,Asia,Hybrid
46,Non-binary,Sales,Medium,30,Depression,Oceania,Onsite
32,Female,Project Manager,Medium,25,Depression,Africa,Remote
30,Female,Data Scientist,Low,54,Depression,Africa,Hybrid
33,Non-binary,Project Manager,Low,35,Anxiety,Oceania,Onsite
46,Male,Marketing,Low,25,Depression,Europe,Remote
28,Prefer not to say,Project Manager,Low,56,Depression,Africa,Remote
42,Prefer not to say,Sales,Low,21,Depression,Oceania,Onsite
36,Prefer not to say,Software Engineer,Medium,58,Burnout,Africa,Remote
32,Male,HR,Medium,35,Depression,Europe,Onsite
45,Male,Sales,High,31,Depression,South America,Hybrid
41,Non-binary,Designer,High,54,Burnout,South America,Remote
27,Prefer not to say,Designer,High,20,Depression,South America,Hybrid
44,Male,Data Scientist,Medium,40,Anxiety,South America,Onsite
51,Female,HR,High,48,Burnout,Oceania,Onsite
53,Female,Software Engineer,Low,35,Depression,North America,Onsite
44,Prefer not to say,Marketing,High,53,Depression,Asia,Hybrid
27,Male,Sales,Medium,43,Depression,Oceania,Hybrid
56,Male,Software Engineer,High,27,Depression,South America,Remote
42,Female,HR,Medium,24,Burnout,Asia,Hybrid
