Age,Gender,Job_Role,Stress_Level,Hours_Worked_Per_Week,Mental_Health_Condition,Region,Work_Location
33,Prefer not to say,Data Scientist,High,27,,Asia,Hybrid
48,Non-binary,Sales,Medium,31,,Asia,Onsite
35,Female,Marketing,High,20,Burnout,Africa,Onsite
26,Prefer not to say,HR,Medium,44,Burnout,Oceania,Hybrid
60,Prefer not to say,Project Manager,Medium,59,Burnout,Europe,Remote
23,Male,Data Scientist,Low,53,Anxiety,Oceania,Onsite
45,Non-binary,Software Engineer,Low,56,Depression,Oceania,Onsite
46,Male,Sales,Medium,37,Burnout,Africa,Onsite
24,Female,Designer,High,59,Burnout,South America,Remote
48,Non-binary,Designer,Medium,41,Anxiety,Asia,Onsite
55,Female,Sales,Low,32,Burnout,Africa,Hybrid
36,Prefer not to say,HR,Low,38,Burnout,Asia,Onsite
39,Prefer not to say,Sales,Low,42,Burnout,Africa,Onsite
24,Female,Software Engineer,High,45,Burnout,Oceania,Hybrid
48,Male,Sales,Medium,36,Burnout,Asia,Remote
52,Female,Data Scientist,Low,28,Burnout,Oceania,Remote
36,Non-binary,Marketing,Low,23,Burnout,Europe,Remote
57,Female,Sales,Low,40,Burnout,South America,Hybrid
27,Male,Marketing,Medium,40,,Africa,Hybrid
31,Non-binary,Data Scientist,Low,24,Depression,Oceania,Onsite
49,Male,Marketing,High,21,,Africa,Onsite
60,Prefer not to say,Sales,High,34,Depression,South America,Onsite
52,Male,Software Engineer,Medium,41,Depression,Europe,Remote
27,Female,Data Scientist,Medium,23,,South America,Hybrid
55,Male,Marketing,High,47,Depression,Africa,Onsite
33,Non-binary,Designer,Low,45,Burnout,South America,Onsite
49,Prefer not to say,Project Manager,Medium,44,Depression,North America,Hybrid
32,Non-binary,HR,Low,50,Burnout,Africa,Onsite
23,Non-binary,HR,Low,36,Burnout,Oceania,Onsite
35,Male,Sales,Medium,32,,Europe,Remote
53,Non-binary,HR,Medium,38,Depression,South America,Onsite
37,Male,Marketing,Low,24,,Asia,Remote
50,Non-binary,Sales,High,26,Depression,Africa,Hybrid
50,Prefer not to say,Sales,High,48,Burnout,Africa,Hybrid
50,Male,HR,Low,56,Anxiety,Oceania,Remote
54,Female,Project Manager,Low,38,Burnout,South America,Remote
47,Female,HR,Medium,47,Burnout,Africa,Hybrid
30,Prefer not to say,Sales,Low,51,Anxiety,Europe,Remote
22,Non-binary,Software Engineer,Low,39,,Europe,Hybrid
31,Non-binary,Data Scientist,Medium,52,Anxiety,Asia,Remote
33,Female,Designer,High,46,Depression,North America,Remote
22,Male,Marketing,Medium,20,,Oceania,Remote
38,Female,Project Manager,Low,23,Burnout,Oceania,Remote
38,Male,HR,High,39,,Oceania,Onsite
36,Female,HR,Medium,29,,Asia,Hybrid
47,Male,Project Manager,High,49,Anxiety,Africa,Hybrid
37,Non-binary,Data Scientist,High,27,,Africa,Remote
38,Non-binary,Project Manager,Medium,27,Depression,Europe,Onsite
39,Non-binary,Project Manager,High,26,,Oceania,Hybrid
29,Male,Project Manager,Low,39,Anxiety,Oceania,Onsite
38,Prefer not to say,Data Scientist,High,55,Depression,Europe,Hybrid
40,Non-binary,Data Scientist,Medium,59,Depression,Asia,Remote
31,Prefer not to say,Designer,Medium,49,,South America,Onsite
33,Non-binary,Sales,High,38,Depression,Africa,Onsite
50,Male,Sales,Medium,26,Burnout,South America,Remote
59,Non-binary,Sales,Low,31,Anxiety,Oceania,Remote
42,Female,Designer,Medium,26,,Asia,Remote
29,Non-binary,Sales,High,32,Depression,South America,Onsite
26,Female,Data Scientist,Medium,33,Burnout,South America,Onsite
47,Male,Sales,Medium,44,Depression,Asia,Hybrid
40,Female,Data Scientist,Low,37,,Africa,Onsite
57,Female,HR,High,20,,North America,Onsite
56,Prefer not to say,HR,Medium,34,Depression,Asia,Remote
28,Prefer not to say,Data Scientist,Medium,35,Burnout,Oceania,Remote
52,Female,HR,Low,55,,South America,Onsite
40,Male,Project Manager,Low,22,,Europe,Hybrid
46,Male,Project Manager,Medium,41,,Asia,Remote
53,Non-binary,Software Engineer,Medium,41,,Africa,Hybrid
39,Male,Software Engineer,Low,48,Depression,South America,Onsite
51,Male,Software Engineer,Low,56,Burnout,North America,Onsite
48,Female,Project Manager,Low,45,Burnout,Asia,Onsite
47,Male,Sales,Medium,53,,North America,Remote
25,Non-binary,HR,Medium,28,Depression,South America,Onsite
34,Non-binary,Project Manager,Low,32,Depression,Africa,Remote
32,Female,Marketing,Medium,55,Burnout,Oceania,Onsite
22,Non-binary,Sales,Low,48,,Africa,Onsite
47,Female,Project Manager,Low,57,Depression,South America,Hybrid
52,Female,Designer,High,37,Burnout,South America,Hybrid
55,Male,Marketing,Medium,56,Anxiety,South America,Remote
60,Male,Project Manager,High,23,Burnout,Asia,Onsite
52,Female,Designer,Medium,49,Depression,Europe,Onsite
33,Prefer not to say,Marketing,High,25,Depression,South America,Remote
30,Male,Designer,Low,33,Burnout,North America,Remote
50,Non-binary,Marketing,High,31,Anxiety,Asia,Hybrid
28,Male,Marketing,High,54,,Europe,Onsite
32,Male,Data Scientist,Medium,57,Burnout,Europe,Onsite
31,Male,Software Engineer,High,42,Burnout,Asia,Hybrid
60,Female,Software Engineer,Medium,49,Burnout,Europe,Onsite
23,Female,Sales,Low,33,,Asia,Onsite
24,Prefer not to say,Project Manager,Low,47,Burnout,North America,Remote
44,Male,Software Engineer,Low,56,Depression,Asia,Hybrid
49,Non-binary,Sales,High,25,Burnout,Oceania,Remote
28,Male,Project Manager,High,36,,South America,Remote
22,Female,Marketing,Low,26,Depression,Oceania,Remote
48,Non-binary,Software Engineer,High,56,Burnout,North America,Remote
56,Male,HR,Low,54,,South America,Hybrid
54,Male,Sales,Low,46,,Oceania,Onsite
49,Female,Data Scientist,Medium,36,Burnout,North America,Remote
27,Prefer not to say,Marketing,Medium,45,Anxiety,North America,Onsite
31,Male,Designer,Low,36,,South America,Remote
26,Male,Data Scientist,Low,46,Anxiety,Asia,Onsite
33,Non-binary,Sales,High,47,Burnout,Oceania,Hybrid
30,Prefer not to say,Software Engineer,High,41,Depression,Oceania,Onsite
39,Female,Data Scientist,High,38,,Asia,Onsite
42,Female,Data Scientist,Medium,60,Burnout,South America,Onsite
27,Male,Project Manager,Medium,48,,South America,Onsite
24,Prefer not to say,Designer,Medium,24,Anxiety,Asia,Remote
42,Non-binary,Data Scientist,Medium,57,Burnout,Europe,Onsite
46,Male,Designer,Medium,30,Anxiety,South America,Onsite
57,Male,Data Scientist,High,42,Depression,Africa,Remote
50,Female,Data Scientist,High,51,Depression,Asia,Onsite
31,Male,Designer,High,28,Depression,South America,Onsite
56,Male,Software Engineer,Low,60,Depression,North America,Hybrid
31,Female,Project Manager,Medium,35,Anxiety,South America,Onsite
27,Non-binary,Software Engineer,Low,59,Depression,Africa,Onsite
51,Prefer not to say,Project Manager,Medium,58,Anxiety,Asia,Remote
50,Non-binary,HR,Low,22,Burnout,South America,Remote
47,Female,Sales,High,45,Anxiety,Europe,Remote
28,Prefer not to say,HR,High,27,Burnout,Europe,Hybrid
25,Female,Designer,High,35,Anxiety,North America,Remote
35,Female,Software Engineer,Medium,41,,South America,Onsite
26,Female,Project Manager,Medium,31,Anxiety,Europe,Remote
31,Female,HR,Medium,22,Burnout,North America,Hybrid
56,Prefer not to say,Marketing,Medium,24,,South America,Remote
45,Non-binary,Data Scientist,Low,24,Burnout,Asia,Hybrid
41,Female,Data Scientist,Low,49,Anxiety,Asia,Hybrid
30,Male,Project Manager,Low,52,Burnout,North America,Remote
23,Prefer not to say,Project Manager,Low,55,Anxiety,Oceania,Remote
34,Female,HR,High,22,Burnout,Asia,Hybrid
25,Male,Data Scientist,Medium,35,Depression,North America,Remote
49,Female,Sales,Medium,52,Depression,Asia,Hybrid
33,Female,Software Engineer,High,45,,Europe,Onsite
59,Male,Data Scientist,Low,30,Burnout,South America,Hybrid
48,Male,HR,High,56,Depression,North America,Onsite
54,Male,Data Scientist,High,21,Depression,Africa,Remote
54,Female,Project Manager,High,56,Anxiety,Africa,Hybrid
27,Prefer not to say,Marketing,Medium,26,Depression,South America,Remote
51,Male,Data Scientist,Low,25,Burnout,Asia,Hybrid
44,Female,Project Manager,Medium,27,Anxiety,Oceania,Remote
28,Prefer not to say,Software Engineer,Medium,60,,Oceania,Hybrid
34,Prefer not to say,Project Manager,Low,21,,Oceania,Hybrid
53,Non-binary,Designer,Medium,25,Depression,North America,Onsite
41,Prefer not to say,Data Scientist,Low,52,Burnout,North America,Hybrid
54,Prefer not to say,Project Manager,Medium,41,Anxiety,Asia,Remote
35,Prefer not to say,HR,High,21,Burnout,South America,Remote
60,Prefer not to say,Project Manager,Low,56,Depression,South America,Remote
54,Male,Data Scientist,Low,38,,South America,Hybrid
29,Male,Designer,Low,43,Anxiety,South America,Remote
34,Male,Designer,High,20,Depression,South America,Hybrid
52,Female,HR,Medium,52,Anxiety,Asia,Remote
25,Prefer not to say,Software Engineer,Medium,21,Burnout,Africa,Remote
58,Female,Sales,Medium,56,Depression,Africa,Remote
22,Female,Software Engineer,Medium,38,Depression,Oceania,Onsite
48,Prefer not to say,Data Scientist,High,39,Depression,Oceania,Remote
31,Prefer not to say,Marketing,Medium,47,,Oceania,Onsite
33,Male,Project Manager,Low,53,Burnout,Africa,Remote
41,Non-binary,Data Scientist,Medium,58,Burnout,Asia,Onsite
26,Male,Designer,Medium,55,Burnout,Oceania,Onsite
40,Female,Designer,High,54,,North America,Remote
38,Non-binary,Software Engineer,Medium,60,Depression,Asia,Onsite
43,Female,Data Scientist,Medium,34,,Oceania,Hybrid
32,Prefer not to say,HR,Low,50,,Africa,Remote
23,Female,HR,Medium,60,,North America,Onsite
29,Male,Project Manager,Medium,20,Anxiety,South America,Remote
36,Non-binary,Marketing,Low,60,,South America,Hybrid
31,Prefer not to say,HR,High,38,,South America,Remote
56,Prefer not to say,Data Scientist,High,53,,Oceania,Onsite
24,Female,Sales,Medium,58,Anxiety,South America,Onsite
39,Prefer not to say,Project Manager,Medium,49,,Oceania,Onsite
49,Male,Data Scientist,Low,30,Burnout,Oceania,Remote
29,Female,Designer,High,42,,North America,Remote
58,Male,Data Scientist,Medium,34,,North America,Remote
54,Male,Project Manager,Medium,41,Burnout,Europe,Remote
25,Female,Data Scientist,Medium,22,Depression,Oceania,Remote
35,Male,Sales,Medium,24,Burnout,Asia,Onsite
37,Non-binary,Project Manager,Low,57,Anxiety,Africa,Hybrid
36,Prefer not to say,Designer,Medium,29,Burnout,North America,Remote
60,Non-binary,Marketing,High,41,Burnout,North America,Remote
53,Prefer not to say,Designer,High,27,Burnout,South America,Remote
37,Female,Software Engineer,Medium,47,Burnout,Europe,Remote
58,Female,Marketing,High,41,Burnout,South America,Onsite
45,Non-binary,Project Manager,Low,33,Anxiety,North America,Remote
37,Female,Marketing,High,35,Anxiety,Oceania,Remote
22,Male,Marketing,High,60,Depression,Europe,Remote
54,Male,HR,High,56,,Africa,Onsite
48,Prefer not to say,Project Manager,Medium,28,Depression,Africa,Remote
41,Non-binary,Data Scientist,Low,22,Anxiety,Oceania,Onsite
30,Non-binary,Designer,Medium,24,Depression,North America,Hybrid
37,Female,HR,Low,22,Depression,Africa,Hybrid
45,Male,Project Manager,Medium,37,Depression,Europe,Remote
58,Prefer not to say,Marketing,Medium,32,Burnout,Africa,Hybrid
29,Prefer not to say,Software Engineer,High,51,Anxiety,Africa,Onsite
35,Male,Software Engineer,High,60,Anxiety,South America,Remote
22,Prefer not to say,Software Engineer,High,27,Depression,Africa,Onsite
44,Prefer not to say,Software Engineer,Medium,44,Anxiety,South America,Hybrid
31,Male,Designer,Medium,48,,South America,Hybrid
42,Male,Project Manager,Medium,58,Depression,North America,Remote
30,Non-binary,Data Scientist,High,27,Depression,Africa,Hybrid
28,Non-binary,Project Manager,Medium,22,Burnout,North America,Remote
55,Male,Project Manager,Medium,50,Depression,South America,Onsite
42,Male,HR,High,39,Anxiety,Africa,Onsite
46,Prefer not to say,Project Manager,Medium,20,,Asia,Remote
27,Male,Software Engineer,Low,36,Anxiety,Africa,Remote
58,Male,Sales,High,60,Depression,Oceania,Hybrid
35,Non-binary,Marketing,High,55,Burnout,Europe,Onsite
43,Non-binary,Marketing,Medium,41,,North America,Onsite
23,Male,Data Scientist,Medium,38,,Oceania,Onsite
22,Female,Data Scientist,Low,56,Burnout,Oceania,Onsite
30,Female,Software Engineer,Low,54,Burnout,Asia,Hybrid
47,Female,Software Engineer,High,23,Anxiety,Oceania,Hybrid
54,Male,Software Engineer,High,46,Depression,South America,Remote
47,Female,Project Manager,High,46,Depression,South America,Hybrid
52,Male,Designer,Medium,59,Anxiety,South America,Remote
32,Prefer not to say,HR,Medium,42,Anxiety,Africa,Hybrid
33,Female,Data Scientist,High,55,Burnout,Africa,Remote
35,Non-binary,Sales,High,37,Anxiety,Africa,Onsite
60,Prefer not to say,HR,Medium,31,Anxiety,South America,Onsite
46,Non-binary,Project Manager,Medium,38,,Africa,Onsite
57,Prefer not to say,Marketing,Low,46,,Asia,Onsite
40,Prefer not to say,Sales,Medium,46,Anxiety,South America,Onsite
36,Female,Software Engineer,High,43,Anxiety,Asia,Remote
56,Non-binary,Sales,High,38,,South America,Remote
33,Female,Data Scientist,Low,47,Depression,Oceania,Onsite
51,Male,Marketing,High,27,Depression,South America,Hybrid
40,Non-binary,Data Scientist,Medium,49,Depression,Africa,Hybrid
28,Male,Designer,High,33,,North America,Remote
26,Male,Designer,High,42,Burnout,Oceania,Onsite
39,Prefer not to say,Data Scientist,Medium,59,Anxiety,Europe,Hybrid
23,Male,Designer,High,28,,North America,Hybrid
30,Non-binary,HR,Medium,49,Depression,Europe,Hybrid
41,Non-binary,Designer,Low,28,Burnout,Oceania,Onsite
47,Non-binary,HR,Low,56,Anxiety,Africa,Onsite
44,Male,Data Scientist,Medium,35,,North America,Onsite
48,Female,Designer,Low,42,Depression,South America,Onsite
35,Prefer not to say,HR,Medium,34,,Europe,Hybrid
37,Male,Sales,High,22,Depression,Oceania,Hybrid
37,Prefer not to say,HR,Medium,38,Burnout,South America,Onsite
49,Female,Designer,Medium,47,Burnout,South America,Remote
52,Female,Data Scientist,High,42,Burnout,Europe,Remote
22,Male,HR,Low,39,,Asia,Remote
34,Non-binary,HR,High,41,Anxiety,Europe,Hybrid
44,Male,Sales,Low,29,,Europe,Remote
26,Female,Marketing,Medium,51,Burnout,South America,Onsite
39,Female,Data Scientist,Medium,53,Burnout,Africa,Onsite
50,Non-binary,Marketing,Low,27,Depression,Oceania,Hybrid
53,Female,HR,Low,46,Anxiety,North America,Onsite
40,Non-binary,Designer,Medium,48,Anxiety,North America,Onsite
52,Female,HR,Low,36,,Europe,Onsite
24,Male,Data Scientist,Medium,21,Depression,Asia,Remote
50,Female,Sales,Medium,59,,Africa,Hybrid
33,Female,Project Manager,Medium,25,Burnout,Europe,Hybrid
32,Non-binary,Designer,Medium,23,Anxiety,Oceania,Hybrid
40,Prefer not to say,Sales,Low,59,Burnout,Africa,Hybrid
39,Non-binary,Project Manager,Low,49,Anxiety,Asia,Onsite
59,Prefer not to say,Project Manager,High,37,Anxiety,Europe,Onsite
53,Non-binary,Designer,Low,54,Anxiety,Africa,Hybrid
34,Non-binary,Data Scientist,High,27,Burnout,Oceania,Remote
58,Male,Data Scientist,High,51,Burnout,Oceania,Hybrid
40,Prefer not to say,Marketing,Low,46,Burnout,North America,Remote
49,Male,Marketing,Medium,31,Anxiety,Oceania,Hybrid
42,Prefer not to say,Data Scientist,Low,22,Depression,North America,Remote
22,Male,Software Engineer,Medium,31,Anxiety,North America,Onsite
51,Male,Marketing,Low,49,Burnout,Africa,Onsite
34,Female,HR,Medium,52,Anxiety,Oceania,Remote
56,Prefer not to say,Data Scientist,Low,30,Depression,Europe,Remote
59,Prefer not to say,Designer,Medium,54,Depression,Asia,Hybrid
49,Male,Designer,Medium,49,Anxiety,South America,Onsite
33,Non-binary,Project Manager,Medium,47,Burnout,Oceania,Remote
52,Female,Marketing,High,22,Burnout,Asia,Remote
52,Prefer not to say,Software Engineer,Medium,39,Depression,Europe,Hybrid
24,Non-binary,Data Scientist,Low,35,Depression,South America,Onsite
27,Non-binary,Software Engineer,High,24,,Europe,Onsite
25,Female,Marketing,High,53,,North America,Onsite
53,Female,Software Engineer,Low,48,,Africa,Onsite
39,Prefer not to say,Marketing,High,40,,Asia,Onsite
50,Male,Sales,High,58,Anxiety,South America,Onsite
56,Non-binary,Marketing,Low,36,Anxiety,Africa,Hybrid
33,Female,Marketing,Medium,28,Anxiety,South America,Onsite
35,Non-binary,Sales,High,59,,Oceania,Hybrid
49,Non-binary,Marketing,High,34,,North America,Remote
23,Male,Software Engineer,Medium,30,Depression,Oceania,Onsite
48,Prefer not to say,Designer,Medium,43,Burnout,Europe,Onsite
31,Female,Marketing,Medium,26,Burnout,Europe,Hybrid
52,Non-binary,Data Scientist,Medium,21,Depression,Asia,Hybrid
51,Male,Data Scientist,Low,52,Anxiety,North America,Hybrid
43,Male,Data Scientist,High,52,Burnout,Africa,Onsite
53,Male,Designer,High,24,Depression,South America,Remote
36,Male,HR,Low,38,Anxiety,South America,Onsite
24,Female,HR,Medium,50,,Oceania,Hybrid
45,Prefer not to say,Designer,Medium,36,,Africa,Hybrid
28,Male,Data Scientist,High,56,Depression,Asia,Hybrid
35,Male,Sales,Low,42,Anxiety,Europe,Onsite
55,Male,Sales,High,57,Burnout,South America,Hybrid
32,Male,Project Manager,High,26,Depression,Asia,Onsite
22,Male,Marketing,Medium,46,Anxiety,Asia,Onsite
34,Male,Software Engineer,Medium,26,Depression,Oceania,Onsite
29,Prefer not to say,Project Manager,High,32,Burnout,Oceania,Remote
29,Female,Project Manager,Low,33,,South America,Onsite
31,Female,Data Scientist,Medium,46,Anxiety,Oceania,Hybrid
49,Prefer not to say,Sales,High,31,Burnout,Europe,Onsite
25,Prefer not to say,Sales,Medium,38,Anxiety,Africa,Hybrid
52,Prefer not to say,Software Engineer,Medium,45,,Africa,Hybrid
47,Female,HR,High,30,Anxiety,Asia,Hybrid
25,Male,Software Engineer,Medium,35,Anxiety,Europe,Hybrid
48,Prefer not to say,HR,Low,28,Burnout,Europe,Remote
44,Non-binary,HR,High,45,Burnout,Oceania,Hybrid
53,Female,Designer,Medium,36,Burnout,North America,Remote
36,Female,Data Scientist,Low,34,Burnout,Asia,Remote
40,Female,Software Engineer,High,20,Depression,Europe,Remote
33,Male,Data Scientist,Low,37,Burnout,Asia,Remote
43,Male,Designer,High,36,Anxiety,Europe,Hybrid
41,Prefer not to say,HR,Medium,32,,Asia,Hybrid
53,Female,Designer,Low,35,Anxiety,Europe,Onsite
59,Prefer not to say,Data Scientist,High,49,,North America,Hybrid
27,Female,Sales,Low,50,Anxiety,North America,Hybrid
42,Non-binary,Sales,High,57,Burnout,North America,Hybrid
46,Male,HR,Medium,59,Depression,Africa,Onsite
47,Female,Designer,Medium,44,Anxiety,South America,Hybrid
34,Male,HR,Medium,55,Burnout,South America,Hybrid
50,Male,Data Scientist,Low,45,Burnout,North America,Remote
28,Male,Software Engineer,Medium,53,Anxiety,South America,Onsite
45,Non-binary,Sales,High,24,Depression,Europe,Hybrid
40,Female,Designer,High,36,,South America,Onsite
35,Male,Sales,Medium,37,Anxiety,Asia,Hybrid
32,Prefer not to say,Project Manager,Medium,55,Depression,Oceania,Onsite
45,Female,Software Engineer,High,29,Burnout,North America,Onsite
22,Male,Project Manager,High,42,Anxiety,Oceania,Remote
44,Prefer not to say,Marketing,Low,35,Anxiety,South America,Hybrid
54,Female,Project Manager,High,26,Anxiety,Oceania,Onsite
52,Prefer not to say,Software Engineer,Medium,36,,Europe,Remote
35,Female,Data Scientist,High,35,Anxiety,Europe,Remote
35,Non-binary,Designer,Low,28,Depression,Asia,Remote
51,Non-binary,Data Scientist,High,47,Burnout,Oceania,Onsite
41,Non-binary,Marketing,Medium,52,Anxiety,South America,Onsite
26,Non-binary,Software Engineer,Medium,55,Anxiety,Africa,Hybrid
29,Male,Marketing,Medium,26,Burnout,Africa,Remote
27,Male,Sales,Low,32,,Africa,Onsite
39,Male,Sales,Low,26,Burnout,Asia,Hybrid
29,Male,Software Engineer,Low,36,Depression,Europe,Hybrid
28,Prefer not to say,HR,Medium,37,,South America,Remote
48,Non-binary,Designer,Medium,55,Depression,South America,Onsite
22,Non-binary,Sales,Low,46,Anxiety,Europe,Hybrid
38,Female,Project Manager,Low,21,Burnout,Asia,Hybrid
34,Male,Data Scientist,Medium,47,Depression,Europe,Remote
36,Female,Data Scientist,Low,33,Anxiety,Oceania,Hybrid
47,Male,HR,Medium,48,,Africa,Hybrid
